壔	U+58D4	17	トウ
壚	U+58DA	19	ロ・リョ・いろり
壠	U+58E0	19	リョウ・ロウ・うね
壩	U+58E9	24	ハ・ヘ・いせき
夌	U+590C	8	リョウ
奝	U+595D	11	チョウ
奭	U+596D	15	セキ・カク・シャク・キャク
妋	U+598B	7	フ・ユウ・ウ・せ
妒	U+5992	7	ト・ツ・そねむ・ねたむ
妤	U+59A4	7	ヨ
姃	U+59C3	8	セイ・ショウ
姒	U+59D2	8	ジ・シ・あね
姝	U+59DD	9	シュ・チュ・みめよい
姸	U+59F8	9	ケン・ゲン・うつくしい
娓	U+5A13	10	ビ・キ・ミ
娣	U+5A23	10	テイ・ダイ・いもうと
婧	U+5A67	11	セイ・ショウ・ジョウ
婭	U+5A6D	11	ア・あいむこ
婷	U+5A77	12	テイ・チョウ
婾	U+5A7E	12	ツ・トウ・ユ・ぬすむ
媄	U+5A84	12	ビ・ミ
媞	U+5A9E	12	テイ・ジ・ダイ・タ・シ・タイ
媧	U+5AA7	12	カ・カイ・ケ
嫄	U+5AC4	13	ゲン・ガン・ギン
嬙	U+5B19	16	ショウ・ゾウ・シキ・ショク
嬥	U+5B25	17	チョウ・ダク・ジョウ・チャク・タク・テキ
孁	U+5B41	20	レイ・リョウ
孖	U+5B56	6	シ・ジ
孽	U+5B7D	19	ゲツ・わざわい
宓	U+5B93	8	ヒツ・フク・ビツ・ミチ・ブク・しずか・やすらか
寘	U+5BD8	13	シ・テン・いれる・おく・とめる
寬	U+5BEC	14	カン・ひろい・ゆるやか・くつろぐ・ひろし
尒	U+5C12	5	ジ・ニ・しかり・ちかい・ちかづく・なんじ・わける
尞	U+5C1E	12	リョウ・かがりび
尣	U+5C23	4	オウ
尫	U+5C2B	7	オウ
屛	U+5C5B	11	ビョウ・ヘイ・おおう・しりぞく・しりぞける
屢	U+5C62	14	ル・しばしば
屺	U+5C7A	6	キ・はげやま
岏	U+5C8F	7	ガン
岟	U+5C9F	8	ヨウ・オウ
岣	U+5CA3	8	コウ・ク
岪	U+5CAA	8	フツ・ブチ
岺	U+5CBA	8	レイ
峋	U+5CCB	9	シュン
峐	U+5CD0	9	カイ・キ
峒	U+5CD2	9	ドウ・トウ
峴	U+5CF4	10	ケン・ゲン
崍	U+5D0D	11	ライ
崧	U+5D27	11	スウ・シュ・シュウ・そばだつ・たかい
嵆	U+5D46	12	ケイ・ゲイ
嵇	U+5D47	12	ケイ
嵊	U+5D4A	13	ジョウ・ショウ
嵓	U+5D53	12	ガン・いわ
嵭	U+5D6D	13	ホウ・ヒョウ
嶁	U+5D81	14	ル・ロウ
嶠	U+5DA0	15	キョウ・ギョウ・みね・やまみち・たかい・たかし
嶤	U+5DA4	15	ギョウ・けわしい
嶧	U+5DA7	16	エキ・ヤク・セキ・シャク
嶸	U+5DB8	17	コウ・オウ・エイ・ヨウ
巋	U+5DCB	21	キ・ギ
巢	U+5DE2	11	ソウ・ジョウ・す
帔	U+5E14	8	ヒ・もすそ
帘	U+5E18	8	レン・シン・ヨウ・ジン・さかばやし
幘	U+5E58	14	サク・シャク・ずきん
幞	U+5E5E	15	ボク・ホク・ずきん
幷	U+5E77	8	ヘイ・ヒョウ・あわせる・ならびに・ならぶ
庾	U+5EBE	11	ユ・くら
廋	U+5ECB	13	シュウ・ソウ・シュ・かくす・かくれる・もとめる
廹	U+5EF9	8	ハク・ヒャク・せまる
开	U+5F00	4	カイ・ひらく
异	U+5F02	6	イ
弇	U+5F07	9	エン・カン・ダン・ナン・コン・おおう・せまい
弝	U+5F1D	7	ハ・ヘ・ゆづか
弣	U+5F23	8	フ・ゆづか
弴	U+5F34	11	チョウ・トン
弶	U+5F36	11	キョウ・ゴウ
弽	U+5F3D	12	ショウ・キョウ・ゆがけ
彀	U+5F40	13	コウ・ク・ねらい・はる・やごろ
彅	U+5F45	14	なぎ
彔	U+5F54	8	ロク・もと
彘	U+5F58	12	テイ・ダイ・エイ・エ・いのこ
彤	U+5F64	7	トウ・ズ・あか・あかい・あかぬり
彧	U+5F67	10	イク・あや
彽	U+5F7D	8	チ・ジ・テイ・タイ・デ
徉	U+5F89	9	ヨウ・たちもとおる
徜	U+5F9C	11	ショウ・さまよう・たわむれる
徧	U+5FA7	12	ヘン・ベン・あまねく・あまねし
徯	U+5FAF	13	ケイ・ゲイ・あやうい・こみち・まつ
徵	U+5FB5	15	チョウ・チ・しるし
德	U+5FB7	15	トク・チ
忉	U+5FC9	5	トウ・うれえる
忞	U+5FDE	8	ビン・ブン・ミン・モン・くらい・みだれる・つとめる
忡	U+5FE1	7	チュウ・シュウ・シュ・チュ・うれえる
忩	U+5FE9	8	ソウ
怍	U+600D	8	サク・ザク・サ・ジャ・はじる
怔	U+6014	8	セイ・ショウ
怘	U+6018	9	コ・ク
怳	U+6033	8	キョウ・ケイ・コウ・くるう・ほのか
怵	U+6035	8	ジュツ・チュツ・シュツ・キツ・ジュチ・シュチ・キチ・いざなう・いざなわれる・いたむ・おそれる・かなしむ・はしる
恇	U+6047	9	キョウ・コウ・おそれる
悝	U+609D	10	リ・カイ・ケ
悞	U+609E	10	ゴ・あやまる
惋	U+60CB	11	ワン・エン・なげく・うらむ
惔	U+60D4	11	タン・テン・ネン・エン・ケン・やく・やける
惕	U+60D5	11	テキ・チャク・おそれる・つつしむ・うれえる
惝	U+60DD	11	ショウ・トウ
惸	U+60F8	12	ケイ・ギョウ・うれえる・ひとりみ
愜	U+611C	12	キョウ・こころよい・みちる・かなう
愫	U+612B	13	ソ・まこと
愰	U+6130	13	コウ・オウ
愷	U+6137	13	ガイ・カイ・たのしむ・やわらぐ
憍	U+618D	15	キョウ・ほこる・ほしいまま
憹	U+61B9	16	ドウ・ヌ・ニョウ・ノウ
憼	U+61BC	16	ケイ・キョウ・コウ
戢	U+6222	13	シュウ・おさめる・やむ・やめる
戾	U+623E	8	レイ・ライ・リ・レツ・レチ・もどす・もどる
扃	U+6243	9	ケイ・キョウ・かんぬき・じょう・つる・とじる・とびら・ひきこもる・とざし
扖	U+6256	5	はめる・しぼる
扚	U+625A	6	テキ・レキ・リャク・チョウ・チャク・シャク・ヤク・アク
扯	U+626F	7	シャ・さく・ひく
抅	U+6285	7	コウ・かかわる
拄	U+62C4	8	チュ・チュウ・ささえる
拖	U+62D6	8	タ・ダ・イ・くだく・くわえる・くわわる・なげる・はなつ・ひく・ゆるめる
拼	U+62FC	9	ホウ
挊	U+630A	9	ロウ・もてあそぶ
挘	U+6318	9	むしる
挹	U+6339	10	ユウ・オウ・おさえる・くむ・こまぬく・とる
捃	U+6343	10	クン・ひろう・とる
捥	U+6365	11	ワン・ウツ・ウチ
捼	U+637C	11	ダ・ナ・ダイ・ネ・ズイ・ネン・ワ・イ・もむ
揥	U+63E5	12	テイ・タイ・テキ・チャク
揭	U+63ED	12	ケイ・ケツ・コチ・ケチ・ゲチ・ゴチ・テイ・タイ・かかげる
揵	U+63F5	12	ケン・ゲン・ゴン
搐	U+6410	13	チク・ひく
搔	U+6414	13	ソウ・ショウ・うごかす・かく・さわぐ・つめ
搢	U+6422	13	ショウ・シン・セイ・サイ・はさむ
摑	U+6451	14	カク・キャク・うつ・つかむ
摠	U+6460	14	ソウ・ス
摭	U+646D	14	セキ・シャク・ひろう
摹	U+6479	14	ボ・モ・うつす・かた・ならう・のっとる・のり
撾	U+64BE	16	タ・テ・カ・うつ
撿	U+64BF	16	ケン・レン・くくる・さぐる・しらべる・とりしまる・みまわる
擄	U+64C4	16	ロ・える・かすめる・したがえる
擊	U+64CA	17	ゲキ・ケキ・ケイ・キャク・うつ
擎	U+64CE	16	ギョウ・ケイ・ささげる・たかい・もつ
擐	U+64D0	16	カン・ケン・セン・ゲン・つける
擷	U+64F7	18	ケツ・ゲチ・つむ
擻	U+64FB	18	ソウ・ス
攢	U+6522	22	サン・あつまる・あつめる・うがつ・える
攩	U+6529	23	オウ・コウ・ショウ・ソウ・トウ・うつ・たたく・とも・むれ
敧	U+6567	12	キ
斝	U+659D	12	カ・ケ
昀	U+6600	8	イン
昉	U+6609	8	ホウ・はじめて・まさに
昕	U+6615	8	キン・コン・キ・あきらか・あさ
昞	U+661E	9	ヘイ・ヒョウ・ホウ
昢	U+6622	9	ホツ・ホチ・ハイ・ヘ
昤	U+6624	9	レイ・リョウ
昫	U+662B	9	ク・キョウ・あたたか
昰	U+6630	9	ゼ・カ
昱	U+6631	9	イク・あきらか
昳	U+6633	9	テツ・デチ・イツ
昺	U+663A	9	ヘイ・ホウ
晈	U+6648	10	キョウ・コウ・しろい
晌	U+664C	10	ショウ・まひる
晙	U+6659	11	シュン・あきらか
晚	U+665A	11	バン・マン・くれ
晡	U+6661	11	ホ・フ・ゆうがた
晥	U+6665	11	カン・ゲン・ガン
晳	U+6673	12	セキ・シャク・あきらか
晷	U+6677	12	キ・ひかげ
晸	U+6678	12	テイ・チョウ
暍	U+668D	13	エツ・アツ・アチ・カチ・カツ・あたたかい・あつい
暠	U+66A0	14	コウ・しろい
暲	U+66B2	15	ショウ・あきらか
暻	U+66BB	16	ケイ・キョウ
曆	U+66C6	16	レキ・リャク・こよみ
曈	U+66C8	16	トウ・ツ
曛	U+66DB	18	クン
曨	U+66E8	20	ロウ・ル
曺	U+66FA	10	ソウ
曻	U+66FB	10	ショウ・のぼる
朓	U+6713	10	チョウ・ジョウ・ヨウ
朳	U+6733	6	ハツ・ハチ・ヘツ・ヘチ・えぶり・さらえ
杇	U+6747	7	オ・ウ・コ・ゴ・こて
杈	U+6748	7	サ・シャ・セ・サイ・あじか・えだ・やらい・やす
杦	U+6766	7	すぎ
杻	U+677B	8	チュウ・ジュウ・ニュ・チュン・てかせ
极	U+6781	8	キョウ・ギョウ
枓	U+6793	8	トウ・シュ・ツ・ますがた・ひしゃく
枘	U+6798	8	ゼイ・ネ・ナン・ドン・ほぞ
枛	U+679B	8	ソウ・ショウ・はぬ・はの・はのき
枻	U+67BB	9	エイ・セツ・かい・かじ
柀	U+67C0	9	ヒ・かや・すぎ
柗	U+67D7	9	ショウ・まつ
柹	U+67F9	9	シ・ジ・かき
柼	U+67FC	9	オウ・ヨウ
栁	U+6801	9	リュウ・やなぎ
栝	U+681D	10	カツ・ケ・カチ・カイ・テン・びゃくしん
栬	U+682C	10	セ・セイ・もみじ
栱	U+6831	10	キョウ・ク・ますがた
桒	U+6852	9	ソウ・くわ
桛	U+685B	10	かせ
桲	U+6872	11	ホツ・ボチ
桵	U+6875	11	ズイ・ニ
梣	U+68A3	11	シン・とねりこ
梥	U+68A5	11	ショウ
梲	U+68B2	11	セツ・タツ・セチ・タチ・トチ・トツ・エイ・うだち・つえ・うだつ
棈	U+68C8	12	セン・セイ・ショウ
棐	U+68D0	12	ヒ・ビ・うすい・たすける
棨	U+68E8	12	ケイ・ケン・たてやり・てがた・ほこ・わりふ
棭	U+68ED	12	エキ・ヤク
棰	U+68F0	12	スイ・タ・つえ・たるき
棱	U+68F1	12	チョウ・リョウ・ロウ・かど
棼	U+68FC	12	フン・ブン・あさぬの・たかどの・みだす・みだれる・むなぎ
椊	U+690A	12	ソツ・ソチ・サツ・サチ・スイ
椵	U+6935	13	カ・ケ・ゲ
楂	U+6942	13	サ・ジャ・いかだ
楉	U+6949	12	ジャク・ニャク
楗	U+6957	13	ケン・ガン・ゴン・かんぬき
楣	U+6963	13	ビ・ミ・のき
楤	U+6964	13	ソウ・たら
楨	U+6968	13	テイ・チョウ・はしら・もと
榀	U+6980	13	こまい
榥	U+69A5	14	コウ・オウ
榭	U+69AD	14	シャ・うてな
槏	U+69CF	14	ケン・タイ・カネ・かね
槢	U+69E2	15	シュウ・ジュウ・チョウ・ジョウ
槩	U+69E9	15	ガイ・カイ・とかき・おおむね・おもむき
槪	U+69EA	16	ガイ・カイ・キ・ケ・コツ・コチ・ケツ・ゲチ・とかき・ようす・おおむね・おもむき
槵	U+69F5	15	カン・ガン・むく
槶	U+69F6	15	カイ・ケ・くるみ
樏	U+6A0F	15	ルイ・ラ・かんじき
樕	U+6A15	15	ソク・いばら・しば
樻	U+6A3B	16	キ・ギ
樾	U+6A3E	16	エツ・オチ・こかげ・なみき
橅	U+6A45	16	ボ・モ
橐	U+6A50	16	シャ・タク・ツ・ト・ふいご・ふくろ・ふご
橖	U+6A56	16	トウ・チョウ・ドウ
橛	U+6A5B	16	カチ・ケ・ケイ・ケツ・きりかぶ・くい・くつわ
橫	U+6A6B	16	オウ・コウ・ギョウ・よこ
橳	U+6A73	16	ぬで
檉	U+6A89	17	テイ・チョウ・かわやなぎ
檔	U+6A94	17	トウ
檝	U+6A9D	17	シュウ・ショウ・かじ
檞	U+6A9E	17	カイ・ゲ・かしわ
檥	U+6AA5	17	ギ・ガ・イ
櫤	U+6AE4	19	たも
櫧	U+6AE7	20	ショ・かし
欛	U+6B1B	25	ハ・ヘ・つか
欞	U+6B1E	28	レイ・リョウ・れんじ
欬	U+6B2C	10	ガイ・カイ・キ・アイ・しわぶき・せき
欵	U+6B35	11	カン・まこと
歆	U+6B46	13	キン・コン・うける・むさぼる
歖	U+6B56	16	キ・イ
歠	U+6B60	19	セツ・セチ・のませる・のみもの・のむ・すする
步	U+6B65	7	フ・ブ・ホ・あゆむ・あるく
歧	U+6B67	8	キ・ギ
歷	U+6B77	16	レキ・リャク・へる
殂	U+6B82	9	ソ・ゾ・しぬ
殩	U+6BA9	16	サン
殭	U+6BAD	17	キョウ・コウ・しろこ
每	U+6BCF	7	マイ・バイ・メ・つね
毖	U+6BD6	9	ヒ・つつしむ
毗	U+6BD7	9	ヒ・ビ・すたれる・たすける・はげる・もだえる
毿	U+6BFF	15	サン
氅	U+6C05	16	ショウ・とりげ・はね
氐	U+6C10	5	シ・タイ・チ・テイ・とも・なやむ・ひくい・ふす
氳	U+6C33	14	ウン
汙	U+6C59	6	オ・ワ・ウ・くだる・けがす・けがらわしい・けがれ・けがれる・ひくい
汜	U+6C5C	6	シ・ジ・イ
汴	U+6C74	7	ベン・ヘン・ハン・ホン
汶	U+6C76	7	ブン・ボン・モン・ビン・ミン・フン・けがれ・はずかしめ
沅	U+6C85	7	ゲン・ガン
沆	U+6C86	7	コウ・ゴウ・ひろい・わたる
沘	U+6C98	7	ヒ・ビ
沜	U+6C9C	7	ハン
沪	U+6CAA	7	ロ・リョ・ル
泆	U+6CC6	8	イツ・イチ・テツ・デチ・ほしいまま・わく
泔	U+6CD4	8	カン・ゴン・あまい・しろみず・にる
泠	U+6CE0	8	リョウ・レン・レイ・つめたい・ひえる・ひや・ひやす・さめる・さます
泫	U+6CEB	8	ゲン・ケン・したたる・ながれる
泮	U+6CEE	8	ハン・とける
泻	U+6CFB	8	シャ・かた・そそぐ・はく
洄	U+6D04	9	カイ・エ・さかのぼる
洎	U+6D0E	9	キ・ギ・およぶ
洮	U+6D2E	9	トウ・ドウ・ヨウ・チョウ・ジョウ・あらう
洱	U+6D31	9	ジ・ニ・ビ・ミ
洹	U+6D39	9	エン・カン・オン・ガン
洿	U+6D3F	9	オ・ウ・コ・ゴ・ク・くぼみ・けがれ・どろ
浘	U+6D58	10	ビ・ミ
浥	U+6D65	10	ユウ・オウ・ヨウ・うるおう
涂	U+6D82	10	チョ・ト・ヤ・ズ・ジョ・タ・ダ・みち
涇	U+6D87	10	キョウ・ケイ・まっすぐ
涉	U+6D89	10	ショウ・ジョウ・チョウ・わたる
涔	U+6D94	10	シン・セン・サン・ザン・おちる・ながあめ・にわたずみ・ひたす
涪	U+6DAA	11	フ・フウ・ブ・ホウ
涬	U+6DAC	11	ケイ・ギョウ
涿	U+6DBF	11	タク・チョク・トク・ドク
淄	U+6DC4	11	シ・くろ・くろむ
淖	U+6DD6	11	シャク・タク・トウ・ドウ・ジョウ・ニョウ・ショク・ゾク・うるおう・しなやか・どろ・ぬかる・ぬれる・やわらかい・やわらぐ
淚	U+6DDA	11	ルイ・リツ・リチ・レイ・ライ・レツ・レチ・なみだ
淛	U+6DDB	11	セイ・セツ・セチ
淝	U+6DDD	11	ヒ・ビ
淼	U+6DFC	12	ビョウ・ミョウ
渴	U+6E34	12	カツ・カチ・ケツ・ゲチ・カイ・かわく
湄	U+6E44	12	ビ・ミ・ダン・ナン・みぎわ・ほとり
湜	U+6E5C	12	ショク・ジキ・きよい
湞	U+6E5E	12	トウ・ジョウ・テイ・チョウ・コウ・キョウ
溫	U+6EAB	13	オン・ウン・トウ・ドウ・あたたか・あたたかい・あたたまる・あたためる
溱	U+6EB1	13	シン・おおい
滁	U+6EC1	13	チョ・ジョ
滇	U+6EC7	13	シン・テン
滎	U+6ECE	14	エイ・キョウ・ギョウ・ケイ・ヨウ
漐	U+6F10	15	チュウ・ジュウ
漚	U+6F1A	14	ウ・オウ・オ・かもめ・ひたす・あわ
漪	U+6F2A	14	イ・なみ・なみだつ・さざなみ
漯	U+6F2F	14	トウ・ルイ
漳	U+6F33	14	ショウ
潑	U+6F51	15	ハチ・ハイ・ハツ
潙	U+6F59	15	イ・キ
潞	U+6F5E	16	ロ
潡	U+6F61	15	トン・ドン
潢	U+6F62	15	コウ・オウ・いけ・たまりみず・みずたまり
潾	U+6F7E	16	リン・ラン・レン・きよい
澈	U+6F88	15	テツ・デチ・きよい
澌	U+6F8C	15	サイ・シ・セイ・つきる
澍	U+6F8D	15	ジュ・シュ・うるおす・そそぐ
澔	U+6F94	15	コウ・ひろい
澠	U+6FA0	16	ジョウ・ベン・ショウ・メン・ビン・ミン
澧	U+6FA7	16	レイ・ライ
澶	U+6FB6	16	セン・タン・テン・ゼン・デン・ダン・ほしいまま
澼	U+6FBC	16	ヘキ・ヒャク・ケキ・キャク
濇	U+6FC7	16	シキ・シュウ・ショク・しぶる・とどこおる
濊	U+6FCA	16	カイ・ワイ・ケ・セ・エ・カチ・カツ・サイ
濰	U+6FF0	17	イ・ユイ
濵	U+6FF5	17	ヒン・はま
濹	U+6FF9	18	ボク
瀅	U+7005	18	エイ・ヨウ・ケイ・キョウ
瀆	U+7006	18	トク・ズ・タク・チョク・ドク・トウ・あなどる・かさねる・けがす・けがれる・みぞ・みだす
瀨	U+7028	19	ライ・せ
灊	U+704A	21	シン・セン・ゼン・ジン
灎	U+704E	26	エン
灝	U+705D	24	コウ・ゴウ・カン・コン・ひろい
灞	U+705E	24	ハ・ヘ
灤	U+7064	26	ラン
灵	U+7075	7	レイ・リョウ・たま
炅	U+7085	8	ケイ・ケ・キョウ・エイ・ヨウ
炤	U+70A4	9	ショウ・シャク・あきらか・てる・ひかる・てらす
炫	U+70AB	9	ゲン・ケン・あきらか・かがやき・かがやく・てらす・ひかる
炷	U+70B7	9	シュ・たく
烔	U+70D4	10	トウ・ヅ
烘	U+70D8	10	コウ・グ・キョウ・ク
烤	U+70E4	10	コウ
焏	U+710F	11	キョク・ジョウ・すけ・たすく・つぐ
焞	U+711E	12	トン・ドン・タイ・ツイ・サン・ソン・シュン・ジュン・あきらか
焠	U+7120	12	サイ・セ・そめる・にらぐ・やく
焫	U+712B	11	ゼツ・ネチ
焮	U+712E	12	キン・コン・かがやく・てらす・やく
焰	U+7130	12	エン・セン・ゼン・ほのお
煆	U+7146	13	カ・ケ・やく
煇	U+7147	13	キ・コン・ゴン・クン・カン・ウン・ケン・かがやく・ひかり
煑	U+7151	13	シャ・ショ・にえる・にる
煒	U+7152	13	イ・キ・ひかり・ひかる・あきらか・かがやく
煜	U+715C	13	イク・ユウ・かがやく
煠	U+7160	13	ソウ・ゾウ・ヨウ・チョウ・やく・ゆでる・あげる
煨	U+7168	13	ウチ・ウツ・ワイ・エ・うずみび・うずめやく
熅	U+7185	14	ウン・オン・オツ・オチ・あたたか・あつい・のす
熇	U+7187	14	カク・コウ・コク・キョウ・あつい・あぶる・きびしい・ほのお
熒	U+7192	14	ケイ・ギョウ・コウ・エイ・ヨウ・キョウ・ともしび・ひかり・ひかる・まどう・まどわす
熺	U+71BA	16	キ
燁	U+71C1	14	ヨウ・ユウ・オウ・かがやく・さかん
燄	U+71C4	16	エン・セン・ゼン・ほのお
燾	U+71FE	18	トウ・チュウ・ドウ・ジュ・おおう
爀	U+7200	18	カク
爕	U+7215	19	ショウ・やわらげる
牕	U+7255	15	ソウ・まど
